agency_cd	site_no	datetime	tz_cd	151374_00060	151374_00060_cd	151375_00065	151375_00065_cd	151376_00010	151376_00010_cd
5s	15s	20d	6s	14n	10s	14n	10s	14n	10s
USGS	12181000	2021-09-21 20:50	PDT	5380	P	3.89	P	10.8	P
USGS	12181000	2021-09-21 20:55	PDT	5350	P	3.88	P	10.8	P
USGS	12181000	2021-09-21 21:00	PDT	5320	P	3.87	P	10.7	P
USGS	12181000	2021-09-21 21:05	PDT	5280	P	3.86	P	10.7	P
USGS	12181000	2021-09-21 21:10	PDT	5320	P	3.87	P	10.7	P
USGS	12181000	2021-09-21 21:15	PDT	5320	P	3.87	P	10.7	P
USGS	12181000	2021-09-21 21:20	PDT	5320	P	3.87	P	10.7	P
USGS	12181000	2021-09-21 21:25	PDT	5350	P	3.88	P	10.6	P
USGS	12181000	2021-09-21 21:30	PDT	5350	P	3.88	P	10.6	P
USGS	12181000	2021-09-21 21:35	PDT	5320	P	3.87	P	10.6	P
USGS	12181000	2021-09-21 21:40	PDT	5280	P	3.86	P	10.6	P
USGS	12181000	2021-09-21 21:45	PDT	5280	P	3.86	P	10.6	P
USGS	12181000	2021-09-21 21:50	PDT	5280	P	3.86	P	10.6	P
USGS	12181000	2021-09-21 21:55	PDT	5280	P	3.86	P	10.5	P
USGS	12181000	2021-09-21 22:00	PDT	5280	P	3.86	P	10.5	P
USGS	12181000	2021-09-21 22:05	PDT	5250	P	3.85	P	10.5	P
USGS	12181000	2021-09-21 22:10	PDT	5280	P	3.86	P	10.5	P
USGS	12181000	2021-09-21 22:15	PDT	5220	P	3.84	P	10.5	P
USGS	12181000	2021-09-21 22:20	PDT	5250	P	3.85	P	10.5	P
USGS	12181000	2021-09-21 22:25	PDT	5220	P	3.84	P	10.4	P
USGS	12181000	2021-09-21 22:30	PDT	5190	P	3.83	P	10.4	P
USGS	12181000	2021-09-21 22:35	PDT	5150	P	3.82	P	10.4	P
USGS	12181000	2021-09-21 22:40	PDT	5150	P	3.82	P	10.4	P
USGS	12181000	2021-09-21 22:45	PDT	5090	P	3.80	P	10.4	P
USGS	12181000	2021-09-21 22:50	PDT	5120	P	3.81	P	10.4	P
USGS	12181000	2021-09-21 22:55	PDT	5090	P	3.80	P	10.4	P
USGS	12181000	2021-09-21 23:00	PDT	5060	P	3.79	P	10.4	P
USGS	12181000	2021-09-21 23:05	PDT	5060	P	3.79	P	10.4	P
USGS	12181000	2021-09-21 23:10	PDT	5020	P	3.78	P	10.3	P
USGS	12181000	2021-09-21 23:15	PDT	5020	P	3.78	P	10.3	P
USGS	12181000	2021-09-21 23:20	PDT	4990	P	3.77	P	10.3	P
USGS	12181000	2021-09-21 23:25	PDT	4960	P	3.76	P	10.3	P
USGS	12181000	2021-09-21 23:30	PDT	4930	P	3.75	P	10.3	P
USGS	12181000	2021-09-21 23:35	PDT	4930	P	3.75	P	10.3	P
USGS	12181000	2021-09-21 23:40	PDT	4900	P	3.74	P	10.3	P
USGS	12181000	2021-09-21 23:45	PDT	4860	P	3.73	P	10.3	P
USGS	12181000	2021-09-21 23:50	PDT	4860	P	3.73	P	10.3	P
USGS	12181000	2021-09-21 23:55	PDT	4830	P	3.72	P	10.3	P
USGS	12181000	2021-09-22 00:00	PDT	4830	P	3.72	P	10.3	P
USGS	12181000	2021-09-22 00:05	PDT	4800	P	3.71	P	10.3	P
USGS	12181000	2021-09-22 00:10	PDT	4800	P	3.71	P	10.2	P
USGS	12181000	2021-09-22 00:15	PDT	4770	P	3.70	P	10.2	P
USGS	12181000	2021-09-22 00:20	PDT	4770	P	3.70	P	10.2	P
USGS	12181000	2021-09-22 00:25	PDT	4740	P	3.69	P	10.2	P
USGS	12181000	2021-09-22 00:30	PDT	4710	P	3.68	P	10.2	P
USGS	12181000	2021-09-22 00:35	PDT	4710	P	3.68	P	10.2	P
USGS	12181000	2021-09-22 00:40	PDT	4670	P	3.67	P	10.2	P
USGS	12181000	2021-09-22 00:45	PDT	4670	P	3.67	P	10.2	P
USGS	12181000	2021-09-22 00:50	PDT	4640	P	3.66	P	10.2	P
USGS	12181000	2021-09-22 00:55	PDT	4640	P	3.66	P	10.2	P
USGS	12181000	2021-09-22 01:00	PDT	4640	P	3.66	P	10.2	P
USGS	12181000	2021-09-22 01:05	PDT	4610	P	3.65	P	10.2	P
USGS	12181000	2021-09-22 01:10	PDT	4610	P	3.65	P	10.2	P
USGS	12181000	2021-09-22 01:15	PDT	4610	P	3.65	P	10.2	P
USGS	12181000	2021-09-22 01:20	PDT	4580	P	3.64	P	10.2	P
USGS	12181000	2021-09-22 01:25	PDT	4550	P	3.63	P	10.2	P
USGS	12181000	2021-09-22 01:30	PDT	4580	P	3.64	P	10.2	P
USGS	12181000	2021-09-22 01:35	PDT	4580	P	3.64	P	10.2	P
USGS	12181000	2021-09-22 01:40	PDT	4550	P	3.63	P	10.2	P
USGS	12181000	2021-09-22 01:45	PDT	4550	P	3.63	P	10.2	P
USGS	12181000	2021-09-22 01:50	PDT	4550	P	3.63	P	10.2	P
USGS	12181000	2021-09-22 01:55	PDT	4550	P	3.63	P	10.2	P
USGS	12181000	2021-09-22 02:00	PDT	4520	P	3.62	P	10.2	P
USGS	12181000	2021-09-22 02:05	PDT	4520	P	3.62	P	10.2	P
USGS	12181000	2021-09-22 02:10	PDT	4520	P	3.62	P	10.2	P
USGS	12181000	2021-09-22 02:15	PDT	4520	P	3.62	P	10.2	P
USGS	12181000	2021-09-22 02:20	PDT	4520	P	3.62	P	10.2	P
USGS	12181000	2021-09-22 02:25	PDT	4520	P	3.62	P	10.2	P
USGS	12181000	2021-09-22 02:30	PDT	4490	P	3.61	P	10.2	P
USGS	12181000	2021-09-22 02:35	PDT	4520	P	3.62	P	10.1	P
USGS	12181000	2021-09-22 02:40	PDT	4520	P	3.62	P	10.1	P
USGS	12181000	2021-09-22 02:45	PDT	4520	P	3.62	P	10.1	P
USGS	12181000	2021-09-22 02:50	PDT	4520	P	3.62	P	10.1	P
USGS	12181000	2021-09-22 02:55	PDT	4520	P	3.62	P	10.1	P
USGS	12181000	2021-09-22 03:00	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 03:05	PDT	4520	P	3.62	P	10.1	P
USGS	12181000	2021-09-22 03:10	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 03:15	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 03:20	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 03:25	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 03:30	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 03:35	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 03:40	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 03:45	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 03:50	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 03:55	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 04:00	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 04:05	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 04:10	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 04:15	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 04:20	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 04:25	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 04:30	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 04:35	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 04:40	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 04:45	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 04:50	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 04:55	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 05:00	PDT	4430	P	3.59	P	10.1	P
USGS	12181000	2021-09-22 05:05	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 05:10	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 05:15	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 05:20	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 05:25	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 05:30	PDT	4430	P	3.59	P	10.1	P
USGS	12181000	2021-09-22 05:35	PDT	4430	P	3.59	P	10.1	P
USGS	12181000	2021-09-22 05:40	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 05:45	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 05:50	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 05:55	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 06:00	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 06:05	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 06:10	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 06:15	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 06:20	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 06:25	PDT	4430	P	3.59	P	10.1	P
USGS	12181000	2021-09-22 06:30	PDT	4430	P	3.59	P	10.1	P
USGS	12181000	2021-09-22 06:35	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 06:40	PDT	4430	P	3.59	P	10.1	P
USGS	12181000	2021-09-22 06:45	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 06:50	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 06:55	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 07:00	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 07:05	PDT	4430	P	3.59	P	10.1	P
USGS	12181000	2021-09-22 07:10	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 07:15	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 07:20	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 07:25	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 07:30	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 07:35	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 07:40	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 07:45	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 07:50	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 07:55	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 08:00	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 08:05	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 08:10	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 08:15	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 08:20	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 08:25	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 08:30	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 08:35	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 08:40	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 08:45	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 08:50	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 08:55	PDT	4460	P	3.60	P	10.1	P
USGS	12181000	2021-09-22 09:00	PDT	4490	P	3.61	P	10.1	P
USGS	12181000	2021-09-22 09:05	PDT	4460	P	3.60	P	10.2	P
USGS	12181000	2021-09-22 09:10	PDT	4490	P	3.61	P	10.2	P
USGS	12181000	2021-09-22 09:15	PDT	4520	P	3.62	P	10.2	P
USGS	12181000	2021-09-22 09:20	PDT	4520	P	3.62	P	10.2	P
USGS	12181000	2021-09-22 09:25	PDT	4550	P	3.63	P	10.2	P
USGS	12181000	2021-09-22 09:30	PDT	4550	P	3.63	P	10.2	P
USGS	12181000	2021-09-22 09:35	PDT	4580	P	3.64	P	10.2	P
USGS	12181000	2021-09-22 09:40	PDT	4610	P	3.65	P	10.2	P
USGS	12181000	2021-09-22 09:45	PDT	4640	P	3.66	P	10.2	P
USGS	12181000	2021-09-22 09:50	PDT	4640	P	3.66	P	10.3	P
USGS	12181000	2021-09-22 09:55	PDT	4670	P	3.67	P	10.3	P
USGS	12181000	2021-09-22 10:00	PDT	4710	P	3.68	P	10.3	P
USGS	12181000	2021-09-22 10:05	PDT	4740	P	3.69	P	10.3	P
USGS	12181000	2021-09-22 10:10	PDT	4770	P	3.70	P	10.3	P
USGS	12181000	2021-09-22 10:15	PDT	4800	P	3.71	P	10.3	P
USGS	12181000	2021-09-22 10:20	PDT	4800	P	3.71	P	10.3	P
USGS	12181000	2021-09-22 10:25	PDT	4860	P	3.73	P	10.3	P
USGS	12181000	2021-09-22 10:30	PDT	4860	P	3.73	P	10.3	P
USGS	12181000	2021-09-22 10:35	PDT	4900	P	3.74	P	10.3	P
USGS	12181000	2021-09-22 10:40	PDT	4900	P	3.74	P	10.3	P
USGS	12181000	2021-09-22 10:45	PDT	4960	P	3.76	P	10.4	P
USGS	12181000	2021-09-22 10:50	PDT	4960	P	3.76	P	10.4	P
USGS	12181000	2021-09-22 10:55	PDT	4990	P	3.77	P	10.4	P
USGS	12181000	2021-09-22 11:00	PDT	5020	P	3.78	P	10.4	P
USGS	12181000	2021-09-22 11:05	PDT	5020	P	3.78	P	10.4	P
USGS	12181000	2021-09-22 11:10	PDT	5060	P	3.79	P	10.4	P
USGS	12181000	2021-09-22 11:15	PDT	5060	P	3.79	P	10.4	P
USGS	12181000	2021-09-22 11:20	PDT	5090	P	3.80	P	10.4	P
USGS	12181000	2021-09-22 11:25	PDT	5090	P	3.80	P	10.4	P
USGS	12181000	2021-09-22 11:30	PDT	5120	P	3.81	P	10.4	P
USGS	12181000	2021-09-22 11:35	PDT	5120	P	3.81	P	10.4	P
USGS	12181000	2021-09-22 11:40	PDT	5120	P	3.81	P	10.4	P
USGS	12181000	2021-09-22 11:45	PDT	5120	P	3.81	P	10.5	P
USGS	12181000	2021-09-22 11:50	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 11:55	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 12:00	PDT	5190	P	3.83	P	10.5	P
USGS	12181000	2021-09-22 12:05	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 12:10	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 12:15	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 12:20	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 12:25	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 12:30	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 12:35	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 12:40	PDT	5190	P	3.83	P	10.6	P
USGS	12181000	2021-09-22 12:45	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 12:50	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 12:55	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 13:00	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 13:05	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 13:10	PDT	5190	P	3.83	P	10.6	P
USGS	12181000	2021-09-22 13:15	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 13:20	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 13:25	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 13:30	PDT	5120	P	3.81	P	10.7	P
USGS	12181000	2021-09-22 13:35	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 13:40	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 13:45	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 13:50	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 13:55	PDT	5190	P	3.83	P	10.7	P
USGS	12181000	2021-09-22 14:00	PDT	5190	P	3.83	P	10.7	P
USGS	12181000	2021-09-22 14:05	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 14:10	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 14:15	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 14:20	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 14:25	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 14:30	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 14:35	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 14:40	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 14:45	PDT	5190	P	3.83	P	10.7	P
USGS	12181000	2021-09-22 14:50	PDT	5190	P	3.83	P	10.7	P
USGS	12181000	2021-09-22 14:55	PDT	5190	P	3.83	P	10.7	P
USGS	12181000	2021-09-22 15:00	PDT	5190	P	3.83	P	10.7	P
USGS	12181000	2021-09-22 15:05	PDT	5190	P	3.83	P	10.7	P
USGS	12181000	2021-09-22 15:10	PDT	5190	P	3.83	P	10.7	P
USGS	12181000	2021-09-22 15:15	PDT	5190	P	3.83	P	10.7	P
USGS	12181000	2021-09-22 15:20	PDT	5220	P	3.84	P	10.8	P
USGS	12181000	2021-09-22 15:25	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 15:30	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 15:35	PDT	5220	P	3.84	P	10.8	P
USGS	12181000	2021-09-22 15:40	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 15:45	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 15:50	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 15:55	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 16:00	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 16:05	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 16:10	PDT	5150	P	3.82	P	10.8	P
USGS	12181000	2021-09-22 16:15	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 16:20	PDT	5150	P	3.82	P	10.8	P
USGS	12181000	2021-09-22 16:25	PDT	5150	P	3.82	P	10.8	P
USGS	12181000	2021-09-22 16:30	PDT	5150	P	3.82	P	10.8	P
USGS	12181000	2021-09-22 16:35	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 16:40	PDT	5150	P	3.82	P	10.8	P
USGS	12181000	2021-09-22 16:45	PDT	5150	P	3.82	P	10.8	P
USGS	12181000	2021-09-22 16:50	PDT	5150	P	3.82	P	10.8	P
USGS	12181000	2021-09-22 16:55	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 17:00	PDT	5150	P	3.82	P	10.8	P
USGS	12181000	2021-09-22 17:05	PDT	5190	P	3.83	P	10.8	P
USGS	12181000	2021-09-22 17:10	PDT	5150	P	3.82	P	10.8	P
USGS	12181000	2021-09-22 17:15	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 17:20	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 17:25	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 17:30	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 17:35	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 17:40	PDT	5190	P	3.83	P	10.7	P
USGS	12181000	2021-09-22 17:45	PDT	5120	P	3.81	P	10.7	P
USGS	12181000	2021-09-22 17:50	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 17:55	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 18:00	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 18:05	PDT	5190	P	3.83	P	10.7	P
USGS	12181000	2021-09-22 18:10	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 18:15	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 18:20	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 18:25	PDT	5150	P	3.82	P	10.7	P
USGS	12181000	2021-09-22 18:30	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 18:35	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 18:40	PDT	5120	P	3.81	P	10.6	P
USGS	12181000	2021-09-22 18:45	PDT	5120	P	3.81	P	10.6	P
USGS	12181000	2021-09-22 18:50	PDT	5120	P	3.81	P	10.6	P
USGS	12181000	2021-09-22 18:55	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 19:00	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 19:05	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 19:10	PDT	5120	P	3.81	P	10.6	P
USGS	12181000	2021-09-22 19:15	PDT	5120	P	3.81	P	10.6	P
USGS	12181000	2021-09-22 19:20	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 19:25	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 19:30	PDT	5190	P	3.83	P	10.6	P
USGS	12181000	2021-09-22 19:35	PDT	5150	P	3.82	P	10.6	P
USGS	12181000	2021-09-22 19:40	PDT	5190	P	3.83	P	10.6	P
USGS	12181000	2021-09-22 19:45	PDT	5190	P	3.83	P	10.6	P
USGS	12181000	2021-09-22 19:50	PDT	5190	P	3.83	P	10.6	P
USGS	12181000	2021-09-22 19:55	PDT	5190	P	3.83	P	10.6	P
USGS	12181000	2021-09-22 20:00	PDT	5220	P	3.84	P	10.6	P
USGS	12181000	2021-09-22 20:05	PDT	5190	P	3.83	P	10.6	P
USGS	12181000	2021-09-22 20:10	PDT	5220	P	3.84	P	10.6	P
USGS	12181000	2021-09-22 20:15	PDT	5190	P	3.83	P	10.6	P
USGS	12181000	2021-09-22 20:20	PDT	5190	P	3.83	P	10.6	P
USGS	12181000	2021-09-22 20:25	PDT	5190	P	3.83	P	10.5	P
USGS	12181000	2021-09-22 20:30	PDT	5190	P	3.83	P	10.5	P
USGS	12181000	2021-09-22 20:35	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 20:40	PDT	5190	P	3.83	P	10.5	P
USGS	12181000	2021-09-22 20:45	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 20:50	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 20:55	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 21:00	PDT	5120	P	3.81	P	10.5	P
USGS	12181000	2021-09-22 21:05	PDT	5120	P	3.81	P	10.5	P
USGS	12181000	2021-09-22 21:10	PDT	5120	P	3.81	P	10.5	P
USGS	12181000	2021-09-22 21:15	PDT	5120	P	3.81	P	10.5	P
USGS	12181000	2021-09-22 21:20	PDT	5120	P	3.81	P	10.5	P
USGS	12181000	2021-09-22 21:25	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 21:30	PDT	5150	P	3.82	P	10.5	P
USGS	12181000	2021-09-22 21:35	PDT	5120	P	3.81	P	10.5	P
USGS	12181000	2021-09-22 21:40	PDT	5120	P	3.81	P	10.4	P
USGS	12181000	2021-09-22 21:45	PDT	5120	P	3.81	P	10.4	P
USGS	12181000	2021-09-22 21:50	PDT	5120	P	3.81	P	10.4	P
USGS	12181000	2021-09-22 21:55	PDT	5120	P	3.81	P	10.4	P
USGS	12181000	2021-09-22 22:00	PDT	5120	P	3.81	P	10.4	P
USGS	12181000	2021-09-22 22:05	PDT	5120	P	3.81	P	10.4	P
USGS	12181000	2021-09-22 22:10	PDT	5090	P	3.80	P	10.4	P
USGS	12181000	2021-09-22 22:15	PDT	5090	P	3.80	P	10.4	P
USGS	12181000	2021-09-22 22:20	PDT	5090	P	3.80	P	10.4	P
USGS	12181000	2021-09-22 22:25	PDT	5090	P	3.80	P	10.4	P
USGS	12181000	2021-09-22 22:30	PDT	5060	P	3.79	P	10.4	P
USGS	12181000	2021-09-22 22:35	PDT	5060	P	3.79	P	10.4	P
USGS	12181000	2021-09-22 22:40	PDT	5020	P	3.78	P	10.4	P
USGS	12181000	2021-09-22 22:45	PDT	5020	P	3.78	P	10.4	P
USGS	12181000	2021-09-22 22:50	PDT	5060	P	3.79	P	10.4	P
USGS	12181000	2021-09-22 22:55	PDT	4990	P	3.77	P	10.4	P
USGS	12181000	2021-09-22 23:00	PDT	4990	P	3.77	P	10.4	P
USGS	12181000	2021-09-22 23:05	PDT	4990	P	3.77	P	10.4	P
USGS	12181000	2021-09-22 23:10	PDT	4960	P	3.76	P	10.4	P
USGS	12181000	2021-09-22 23:15	PDT	4930	P	3.75	P	10.4	P
USGS	12181000	2021-09-22 23:20	PDT	4930	P	3.75	P	10.4	P
USGS	12181000	2021-09-22 23:25	PDT	4860	P	3.73	P	10.3	P
USGS	12181000	2021-09-22 23:30	PDT	4900	P	3.74	P	10.3	P
USGS	12181000	2021-09-22 23:35	PDT	4900	P	3.74	P	10.3	P
USGS	12181000	2021-09-22 23:40	PDT	4830	P	3.72	P	10.3	P
USGS	12181000	2021-09-22 23:45	PDT	4830	P	3.72	P	10.3	P
USGS	12181000	2021-09-22 23:50	PDT	4800	P	3.71	P	10.3	P
USGS	12181000	2021-09-22 23:55	PDT	4800	P	3.71	P	10.3	P
USGS	12181000	2021-09-23 00:00	PDT	4770	P	3.70	P	10.3	P
USGS	12181000	2021-09-23 00:05	PDT	4740	P	3.69	P	10.3	P
USGS	12181000	2021-09-23 00:10	PDT	4740	P	3.69	P	10.3	P
USGS	12181000	2021-09-23 00:15	PDT	4710	P	3.68	P	10.3	P
USGS	12181000	2021-09-23 00:20	PDT	4670	P	3.67	P	10.3	P
USGS	12181000	2021-09-23 00:25	PDT	4670	P	3.67	P	10.3	P
USGS	12181000	2021-09-23 00:30	PDT	4610	P	3.65	P	10.3	P
USGS	12181000	2021-09-23 00:35	PDT	4640	P	3.66	P	10.3	P
USGS	12181000	2021-09-23 00:40	PDT	4610	P	3.65	P	10.3	P
USGS	12181000	2021-09-23 00:45	PDT	4580	P	3.64	P	10.3	P
USGS	12181000	2021-09-23 00:50	PDT	4580	P	3.64	P	10.3	P
USGS	12181000	2021-09-23 00:55	PDT	4550	P	3.63	P	10.3	P
USGS	12181000	2021-09-23 01:00	PDT	4550	P	3.63	P	10.3	P
USGS	12181000	2021-09-23 01:05	PDT	4520	P	3.62	P	10.3	P
USGS	12181000	2021-09-23 01:10	PDT	4520	P	3.62	P	10.3	P
USGS	12181000	2021-09-23 01:15	PDT	4490	P	3.61	P	10.3	P
USGS	12181000	2021-09-23 01:20	PDT	4460	P	3.60	P	10.3	P
USGS	12181000	2021-09-23 01:25	PDT	4490	P	3.61	P	10.3	P
USGS	12181000	2021-09-23 01:30	PDT	4460	P	3.60	P	10.3	P
USGS	12181000	2021-09-23 01:35	PDT	4390	P	3.58	P	10.3	P
USGS	12181000	2021-09-23 01:40	PDT	4390	P	3.58	P	10.3	P
